Week,Timestep,MU,RBM,RSDU,Total extended time,Rescheduling,Original _ extended,Ori-timestep
3,-0.804927368,0.782786885,1.130890052,0.122562303,-0.684729498,TRUE,23,30
3,-0.740120757,0.782786885,1.130890052,0.122562303,-0.684729498,TRUE,23,32
3,-0.707717452,0.786885246,1.125,0.119072418,-0.652694389,TRUE,24,33
3,-0.578104231,0.8125,1.104072398,0.084086636,0.276323784,FALSE,53,37
3,-0.383684399,0.8125,1.104072398,0.084086636,0.276323784,FALSE,53,43
3,-0.318877789,0.8125,1.104072398,0.084086636,0.276323784,FALSE,53,45
3,-0.286474483,0.8125,1.104072398,0.084086636,0.276323784,FALSE,53,46
3,-1.485396778,0.763157895,1.149425287,0.11945178,-1.229326358,FALSE,6,9
3,-0.254071178,0.8125,1.104072398,0.084086636,0.276323784,FALSE,53,47
3,-0.156861262,0.8125,1.104072398,0.084086636,0.276323784,FALSE,53,50
3,-0.124457957,0.814285714,1.105263158,0.075798137,0.50056955,FALSE,60,51
3,0.199575096,0.814285714,1.105263158,0.075798137,0.50056955,FALSE,60,61
3,0.426398233,0.807432432,1.054393305,0.060150233,0.852955754,FALSE,71,68
3,0.653221369,0.807432432,1.054393305,0.060150233,0.852955754,FALSE,71,75
3,1.009657727,0.807432432,1.054393305,0.060150233,0.852955754,FALSE,71,86
3,1.204077559,0.807432432,1.054393305,0.060150233,0.852955754,FALSE,71,92
3,1.301287475,0.807432432,1.054393305,0.060150233,0.852955754,FALSE,71,95
3,1.33369078,0.807432432,1.054393305,0.060150233,0.852955754,FALSE,71,96
3,-1.420590168,0.75862069,1.068181818,0.058681566,-1.16525614,FALSE,8,11
3,1.463304001,0.807432432,1.054393305,0.060150233,0.852955754,FALSE,71,100
3,1.787337054,0.807432432,1.054393305,0.060150233,0.852955754,FALSE,71,110
3,1.88454697,0.807432432,1.054393305,0.060150233,0.852955754,FALSE,71,113
3,1.981756885,0.807432432,1.054393305,0.060150233,0.852955754,FALSE,71,116
3,2.078966801,0.807432432,1.054393305,0.060150233,0.852955754,FALSE,71,119
3,-1.323380252,0.75862069,1.068181818,0.058681566,-1.16525614,FALSE,8,14
3,-1.290976947,0.75862069,1.068181818,0.058681566,-1.16525614,FALSE,8,15
3,-1.226170336,0.775862069,1.044444444,0.036288737,-1.037115702,FALSE,12,17
3,-1.193767031,0.775862069,1.044444444,0.036288737,-1.037115702,FALSE,12,18
3,-1.12896042,0.807017544,1.086956522,0.098827404,-0.908975264,FALSE,16,20
3,-1.031750505,0.785714286,1.131313131,0.126161576,-0.460483732,FALSE,30,23
4,-1.452993473,0.7625,1.092896175,0.082511852,-1.13322103,FALSE,9,10
4,-1.388186862,0.770833333,1.081081081,0.064563866,-1.069150811,FALSE,11,12
4,-0.675314147,0.778688525,1.136842105,0.131473642,-0.908975264,TRUE,16,34
4,-0.545700925,0.778688525,1.136842105,0.131473642,-0.908975264,TRUE,16,38
4,-0.383684399,0.822580645,1.078431373,0.064038948,-0.460483732,TRUE,30,43
4,-0.318877789,0.822580645,1.078431373,0.064038948,-0.460483732,TRUE,30,45
4,-0.221667873,0.8046875,1.106796117,0.080060303,-0.396413514,TRUE,32,48
4,-0.189264568,0.806818182,1.107981221,0.075701951,-0.172167748,TRUE,39,49
4,-0.156861262,0.806818182,1.107981221,0.075701951,-0.172167748,TRUE,39,50
4,-0.124457957,0.806818182,1.107981221,0.075701951,-0.172167748,TRUE,39,51
4,-0.059651346,0.806818182,1.107981221,0.075701951,-0.172167748,TRUE,39,53
4,-0.027248041,0.793478261,1.132420091,0.093579459,0.020042909,TRUE,45,54
4,-1.323380252,0.789473684,1.111111111,0.116180645,-1.229326358,TRUE,6,14
4,0.005155264,0.793478261,1.132420091,0.093579459,0.020042909,TRUE,45,55
4,0.199575096,0.793478261,1.132420091,0.093579459,0.020042909,TRUE,45,61
4,0.231978401,0.815217391,1.102222222,0.0759467,0.212253565,TRUE,51,62
4,0.361591622,0.815217391,1.102222222,0.0759467,0.212253565,TRUE,51,66
4,0.491204843,0.815217391,1.102222222,0.0759467,0.212253565,TRUE,51,70
4,0.620818064,0.815217391,1.102222222,0.0759467,0.212253565,TRUE,51,74
