Week,Timestep,U1,U2,U3,U4,MU,RBM,RSDU,Total extended time,Rescheduling
7,-1,0.8769230769230769,0.6615384615384615,0.8,0.7692307692307693,0.7769230769230768,1.1287128712871288,0.11489699792428525,0,False
7,1,0.8382352941176471,0.7205882352941176,0.8970588235294118,0.7352941176470589,0.7977941176470589,1.1244239631336406,0.10575677098653459,15,False
7,5,0.9411764705882353,0.6323529411764706,0.8676470588235294,0.7352941176470589,0.7941176470588236,1.1851851851851851,0.17305982430711342,14,False
7,3,0.8636363636363636,0.7121212121212122,0.8939393939393939,0.7575757575757576,0.8068181818181819,1.107981220657277,0.10664616611831497,11,False
7,0,0.8507462686567164,0.7014925373134329,0.7761194029850746,0.7761194029850746,0.7761194029850746,1.096153846153846,0.07850928662766596,6,False
7,3,0.8636363636363636,0.7121212121212122,0.8939393939393939,0.7575757575757576,0.8068181818181819,1.107981220657277,0.10664616611831497,11,False
8,-1,0.6714285714285714,0.8714285714285714,0.9,0.6857142857142857,0.782142857142857,1.1506849315068495,0.153811934205903,0,False
8,0,0.6973684210526315,0.8026315789473685,0.9078947368421053,0.631578947368421,0.7598684210526316,1.1948051948051948,0.15956751453713236,12,False
8,3,0.7285714285714285,0.8714285714285714,0.9,0.7857142857142857,0.8214285714285714,1.0956521739130436,0.09578383560497572,11,False
8,2,0.7236842105263158,0.8026315789473685,0.8289473684210527,0.8026315789473685,0.7894736842105264,1.0499999999999998,0.057735026918962574,21,False
8,4,0.7123287671232876,0.8356164383561644,0.863013698630137,0.726027397260274,0.7842465753424657,1.1004366812227075,0.09712272091768431,10,False
8,3,0.7285714285714285,0.8714285714285714,0.9,0.7857142857142857,0.8214285714285714,1.0956521739130436,0.09578383560497572,11,False
9,-1,0.8775510204081632,0.5510204081632653,0.8571428571428571,0.6530612244897959,0.7346938775510203,1.1944444444444444,0.2163578045471838,0,False
9,2,0.9230769230769231,0.5192307692307693,0.8076923076923077,0.7115384615384616,0.7403846153846154,1.2467532467532467,0.23086219265754776,10,False
9,0,0.7818181818181819,0.6363636363636364,0.8727272727272727,0.5818181818181818,0.7181818181818183,1.2151898734177213,0.18546211793954356,14,False
9,4,0.9183673469387755,0.5510204081632653,0.8571428571428571,0.6938775510204082,0.7551020408163265,1.2162162162162162,0.2195686055307017,4,False
9,2,0.7678571428571429,0.5357142857142857,0.75,0.7321428571428571,0.6964285714285715,1.1025641025641024,0.15526412072294826,12,False
9,4,0.8431372549019608,0.6274509803921569,0.8235294117647058,0.7058823529411765,0.75,1.1241830065359477,0.13563731953179417,9,False
10,-1,0.5740740740740741,0.8703703703703703,0.8703703703703703,0.7222222222222222,0.7592592592592593,1.146341463414634,0.18681504541587082,0,False
10,1,0.6379310344827587,0.8103448275862069,0.8103448275862069,0.7413793103448276,0.75,1.0804597701149425,0.10863943968396794,10,False
10,1,0.6206896551724138,0.8103448275862069,0.8103448275862069,0.7413793103448276,0.7456896551724137,1.0867052023121389,0.11995670455702023,9,False
10,5,0.6545454545454545,0.8545454545454545,0.8727272727272727,0.7272727272727273,0.7772727272727273,1.1228070175438596,0.1342059608425614,7,False
10,3,0.6721311475409836,0.7704918032786885,0.8852459016393442,0.6885245901639344,0.7540983606557377,1.173913043478261,0.12922140942121021,20,False
10,0,0.625,0.8392857142857143,0.875,0.6964285714285714,0.7589285714285714,1.1529411764705884,0.15548413805175695,6,False
10,5,0.6206896551724138,0.8103448275862069,0.8793103448275862,0.6724137931034483,0.7456896551724138,1.1791907514450866,0.16060628889537343,9,False
11,-1,0.8833333333333333,0.65,0.8833333333333333,0.75,0.7916666666666666,1.1157894736842104,0.1433023007485062,0,False
11,3,0.803030303030303,0.6666666666666666,0.8939393939393939,0.7121212121212122,0.768939393939394,1.1625615763546797,0.13107521867635535,13,False
11,0,0.8548387096774194,0.6935483870967742,0.8870967741935484,0.7258064516129032,0.7903225806451613,1.1224489795918369,0.12016001178677342,6,False
11,2,0.828125,0.671875,0.828125,0.765625,0.7734375,1.0707070707070707,0.09547102275257793,8,False
11,1,0.803030303030303,0.7121212121212122,0.8939393939393939,0.7272727272727273,0.7840909090909092,1.1400966183574879,0.10628019323671495,17,False
11,1,0.8153846153846154,0.6461538461538462,0.8153846153846154,0.7692307692307693,0.7615384615384615,1.0707070707070707,0.10497277621629557,8,False
11,2,0.828125,0.6875,0.828125,0.765625,0.77734375,1.065326633165829,0.08586938437505055,9,False
12,-1,0.5967741935483871,0.8870967741935484,0.8225806451612904,0.7580645161290323,0.7661290322580645,1.1578947368421053,0.16261937159658202,0,False
12,1,0.6363636363636364,0.8333333333333334,0.8939393939393939,0.7121212121212122,0.768939393939394,1.1625615763546797,0.15124570035690577,13,False
12,1,0.6461538461538462,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.7769230769230769,1.089108910891089,0.12153104052489745,12,False
12,1,0.6716417910447762,0.8208955223880597,0.8208955223880597,0.7761194029850746,0.7723880597014926,1.0628019323671498,0.09114957615513625,17,False
12,3,0.6818181818181818,0.8333333333333334,0.8939393939393939,0.7121212121212122,0.7803030303030303,1.145631067961165,0.12831215276115865,16,False
12,1,0.6507936507936508,0.873015873015873,0.873015873015873,0.7619047619047619,0.7896825396825397,1.105527638190955,0.13471336189536415,9,False
12,2,0.6567164179104478,0.8208955223880597,0.8208955223880597,0.7761194029850746,0.7686567164179104,1.0679611650485437,0.1008961635477016,16,False
13,-1,0.8103448275862069,0.7068965517241379,0.8793103448275862,0.7241379310344828,0.7801724137931034,1.12707182320442,0.10266931760417203,0,False
13,3,0.7704918032786885,0.7704918032786885,0.8360655737704918,0.7540983606557377,0.7827868852459016,1.0680628272251311,0.04643677031640519,10,False
13,5,0.7704918032786885,0.7704918032786885,0.8360655737704918,0.7540983606557377,0.7827868852459016,1.0680628272251311,0.04643677031640519,10,False
13,4,0.7121212121212122,0.7424242424242424,0.8939393939393939,0.6363636363636364,0.7462121212121212,1.1979695431472082,0.14488510746942565,16,False
13,0,0.7580645161290323,0.7580645161290323,0.8870967741935484,0.6774193548387096,0.7701612903225806,1.1518324607329844,0.11261616617732413,10,False
13,3,0.7966101694915254,0.7457627118644068,0.864406779661017,0.7457627118644068,0.7881355932203389,1.0967741935483872,0.07132526430871829,5,False
14,-1,0.9038461538461539,0.5576923076923077,0.8653846153846154,0.6923076923076923,0.7548076923076923,1.197452229299363,0.21252643322704373,0,False
14,4,0.9344262295081968,0.47540983606557374,0.8852459016393442,0.5901639344262295,0.721311475409836,1.2954545454545456,0.30995867493149676,19,False
14,1,0.8867924528301887,0.6226415094339622,0.8490566037735849,0.7169811320754716,0.7688679245283019,1.1533742331288344,0.1582457433304958,6,False
14,2,0.8245614035087719,0.631578947368421,0.7894736842105263,0.7368421052631579,0.7456140350877193,1.1058823529411765,0.11284309466618167,13,False
14,1,0.8867924528301887,0.6226415094339622,0.8490566037735849,0.7169811320754716,0.7688679245283019,1.1533742331288344,0.1582457433304958,6,False
15,-1,0.9,0.54,0.86,0.66,0.74,1.2162162162162162,0.22933192903347485,0,False
15,3,0.9272727272727272,0.4909090909090909,0.8727272727272727,0.6,0.7227272727272728,1.2830188679245282,0.2914875528617979,11,False
15,5,0.8035714285714286,0.5357142857142857,0.875,0.625,0.7098214285714286,1.2327044025157232,0.22063433319786785,11,False
15,3,0.8333333333333334,0.5925925925925926,0.8703703703703703,0.6111111111111112,0.7268518518518519,1.197452229299363,0.19993643086188626,9,False
15,5,0.8181818181818182,0.6363636363636364,0.8727272727272727,0.7272727272727273,0.7636363636363637,1.1428571428571428,0.13608276348795434,20,False
15,1,0.8035714285714286,0.5892857142857143,0.875,0.6607142857142857,0.7321428571428571,1.1951219512195124,0.17812115691224917,16,False
16,-1,0.673469387755102,0.7959183673469388,0.8571428571428571,0.673469387755102,0.75,1.1428571428571428,0.12244897959183672,0,False
16,0,0.6842105263157895,0.6842105263157895,0.8771929824561403,0.5964912280701754,0.7105263157894737,1.2345679012345678,0.1668570776355003,15,False
16,0,0.7192982456140351,0.6842105263157895,0.8771929824561403,0.631578947368421,0.7280701754385965,1.2048192771084336,0.1452461150202821,19,False
16,2,0.6862745098039216,0.7647058823529411,0.8627450980392157,0.6470588235294118,0.7401960784313725,1.165562913907285,0.12864284577777893,4,False
16,3,0.6981132075471698,0.7358490566037735,0.7924528301886793,0.7169811320754716,0.7358490566037735,1.076923076923077,0.055390946140238186,9,False
17,-1,0.6029411764705882,0.9558823529411765,0.8970588235294118,0.7647058823529411,0.8051470588235294,1.187214611872146,0.19465841435309797,0,False
17,4,0.6621621621621622,0.8783783783783784,0.9054054054054054,0.7432432432432432,0.7972972972972974,1.135593220338983,0.1438183283769249,17,False
17,3,0.6111111111111112,0.9027777777777778,0.8472222222222222,0.7916666666666666,0.7881944444444444,1.145374449339207,0.16045566378440804,8,False
17,2,0.6197183098591549,0.9154929577464789,0.8591549295774648,0.7887323943661971,0.7957746478873239,1.1504424778761062,0.16124661202025312,7,False
17,3,0.6710526315789473,0.8552631578947368,0.9078947368421053,0.7631578947368421,0.7993421052631579,1.1358024691358026,0.13056794550662054,24,False
17,5,0.6052631578947368,0.8552631578947368,0.9078947368421053,0.6842105263157895,0.763157894736842,1.1896551724137934,0.18622818098873167,13,False
17,3,0.6621621621621622,0.8783783783783784,0.9054054054054054,0.7837837837837838,0.8074324324324325,1.121338912133891,0.13622444013472557,20,False
18,-1,0.7424242424242424,0.8636363636363636,0.8939393939393939,0.7424242424242424,0.8106060606060606,1.1028037383177571,0.09831609867949843,0,False
18,4,0.7571428571428571,0.8142857142857143,0.8428571428571429,0.7857142857142857,0.7999999999999999,1.0535714285714286,0.04610694459770736,10,False
18,1,0.8309859154929577,0.8028169014084507,0.9014084507042254,0.7746478873239436,0.8274647887323944,1.0893617021276596,0.06573974596457571,21,False
18,3,0.7857142857142857,0.8142857142857143,0.8714285714285714,0.7857142857142857,0.8142857142857143,1.0701754385964912,0.04962152850431914,14,False
18,1,0.7571428571428571,0.8142857142857143,0.8285714285714286,0.7857142857142857,0.7964285714285714,1.040358744394619,0.03977319789432013,9,False
18,4,0.7571428571428571,0.8142857142857143,0.8428571428571429,0.7857142857142857,0.7999999999999999,1.0535714285714286,0.04610694459770736,10,False
19,-1,0.6111111111111112,0.8703703703703703,0.8703703703703703,0.7222222222222222,0.7685185185185185,1.1325301204819278,0.16402070567600108,0,False
19,3,0.625,0.734375,0.890625,0.609375,0.71484375,1.2459016393442623,0.18145587476010597,17,False
19,3,0.6,0.7833333333333333,0.8833333333333333,0.65,0.7291666666666666,1.2114285714285715,0.17643483698147672,9,False
19,5,0.6140350877192983,0.8245614035087719,0.7719298245614035,0.7368421052631579,0.7368421052631579,1.119047619047619,0.12140522651411391,2,False
19,2,0.6271186440677966,0.7966101694915254,0.7966101694915254,0.7457627118644068,0.7415254237288136,1.0742857142857143,0.10781692722350404,9,False
19,5,0.6140350877192983,0.8245614035087719,0.7719298245614035,0.7368421052631579,0.7368421052631579,1.119047619047619,0.12140522651411391,2,False
20,-1,0.8113207547169812,0.6981132075471698,0.8113207547169812,0.7169811320754716,0.7594339622641509,1.0683229813664596,0.07954191599295471,0,False
20,5,0.7962962962962963,0.7777777777777778,0.8703703703703703,0.7037037037037037,0.787037037037037,1.1058823529411765,0.08698460005026994,9,False
20,2,0.7288135593220338,0.7288135593220338,0.7288135593220338,0.7457627118644068,0.7330508474576272,1.0173410404624277,0.011560693641618542,12,False
20,5,0.8113207547169812,0.7735849056603774,0.8490566037735849,0.7169811320754716,0.7877358490566038,1.0778443113772456,0.07152284577712147,6,False
20,2,0.7818181818181819,0.7272727272727273,0.7818181818181819,0.7272727272727273,0.7545454545454546,1.036144578313253,0.04173616403780428,5,False
20,0,0.8113207547169812,0.7735849056603774,0.8490566037735849,0.7169811320754716,0.7877358490566038,1.0778443113772456,0.07152284577712147,6,False
21,-1,0.8823529411764706,0.6078431372549019,0.8627450980392157,0.6274509803921569,0.7450980392156863,1.1842105263157894,0.19809806650238976,0,False
21,0,0.8181818181818182,0.6363636363636364,0.8,0.7272727272727273,0.7454545454545456,1.097560975609756,0.11087952599175493,12,False
21,3,0.8181818181818182,0.6363636363636364,0.8,0.7272727272727273,0.7454545454545456,1.097560975609756,0.11087952599175493,12,False
21,3,0.7894736842105263,0.6491228070175439,0.7719298245614035,0.7368421052631579,0.7368421052631579,1.0714285714285714,0.08473871628596277,16,False
21,3,0.864406779661017,0.5254237288135594,0.8813559322033898,0.5423728813559322,0.7033898305084746,1.2530120481927711,0.2785886778477851,14,False
22,-1,0.8305084745762712,0.6610169491525424,0.7627118644067796,0.7457627118644068,0.75,1.1073446327683616,0.09294887140680275,0,False
22,5,0.8571428571428571,0.6190476190476191,0.7936507936507936,0.6984126984126984,0.7420634920634921,1.1550802139037433,0.14121427679385637,10,False
22,5,0.8305084745762712,0.7627118644067796,0.8813559322033898,0.7457627118644068,0.8050847457627119,1.094736842105263,0.07782832636076784,13,False
22,5,0.8305084745762712,0.7288135593220338,0.847457627118644,0.7457627118644068,0.7881355932203389,1.0752688172043012,0.07552439966202681,9,False
22,5,0.8032786885245902,0.7704918032786885,0.8852459016393442,0.7213114754098361,0.7950819672131147,1.1134020618556701,0.08666336916095183,17,False
23,-1,0.6333333333333333,0.9777777777777777,0.9222222222222223,0.6888888888888889,0.8055555555555556,1.2137931034482758,0.2108435767870915,0,False
23,5,0.6464646464646465,0.8787878787878788,0.9292929292929293,0.6262626262626263,0.7702020202020202,1.2065573770491802,0.20271382827736092,15,False
23,4,0.6777777777777778,0.9666666666666667,0.9222222222222223,0.7444444444444445,0.8277777777777777,1.167785234899329,0.16747174292807968,8,False
23,5,0.7,0.9666666666666667,0.9222222222222223,0.7666666666666667,0.8388888888888888,1.152317880794702,0.1504346581668947,12,False
23,0,0.6777777777777778,0.9666666666666667,0.8555555555555555,0.7888888888888889,0.8222222222222222,1.1756756756756757,0.1472084201654792,6,False
23,0,0.7,0.9666666666666667,0.8777777777777778,0.7888888888888889,0.8333333333333333,1.1600000000000001,0.1377060745318193,10,False
24,-1,0.5833333333333334,0.9761904761904762,0.9047619047619048,0.6666666666666666,0.7827380952380952,1.247148288973384,0.23963423964393502,0,False
24,2,0.6309523809523809,0.9642857142857143,0.9047619047619048,0.6904761904761905,0.7976190476190477,1.208955223880597,0.20282405085213442,5,False
24,3,0.6190476190476191,0.9642857142857143,0.9047619047619048,0.7261904761904762,0.8035714285714286,1.2,0.19820871348532818,7,False
24,1,0.6428571428571429,0.9642857142857143,0.9047619047619048,0.7738095238095238,0.8214285714285714,1.173913043478261,0.17431515509824846,13,False
24,3,0.6309523809523809,0.9642857142857143,0.9047619047619048,0.7261904761904762,0.8065476190476191,1.1955719557195572,0.19183460482048617,8,False
25,-1,0.660377358490566,0.8113207547169812,0.8679245283018868,0.6981132075471698,0.759433962264151,1.1428571428571428,0.1272913138628522,0,False
25,2,0.7090909090909091,0.7818181818181819,0.8727272727272727,0.6727272727272727,0.7590909090909091,1.1497005988023952,0.11631778270924918,6,False
25,3,0.7037037037037037,0.7962962962962963,0.8518518518518519,0.7222222222222222,0.7685185185185186,1.1084337349397588,0.08908061450931258,5,False
25,1,0.6851851851851852,0.7962962962962963,0.8518518518518519,0.7222222222222222,0.7638888888888888,1.1151515151515152,0.09772433634301271,4,False
25,5,0.7454545454545455,0.7818181818181819,0.8727272727272727,0.7090909090909091,0.7772727272727272,1.1228070175438596,0.09034409533143441,10,False
25,1,0.7037037037037037,0.7962962962962963,0.8518518518518519,0.7222222222222222,0.7685185185185186,1.1084337349397588,0.08908061450931258,5,False
25,2,0.7090909090909091,0.7818181818181819,0.8727272727272727,0.6727272727272727,0.7590909090909091,1.1497005988023952,0.11631778270924918,6,False
26,-1,0.9390243902439024,0.573170731707317,0.7073170731707317,0.8170731707317073,0.7591463414634146,1.2369477911646585,0.20546136592181705,0,False
26,5,0.9390243902439024,0.6463414634146342,0.7560975609756098,0.8170731707317073,0.7896341463414634,1.189189189189189,0.15463308412741913,10,False
26,5,0.9390243902439024,0.6341463414634146,0.7560975609756098,0.8170731707317073,0.7865853658536585,1.1937984496124032,0.161369457322956,9,False
26,1,0.9390243902439024,0.6951219512195121,0.8658536585365854,0.8170731707317073,0.8292682926829268,1.1323529411764706,0.12362274718547543,23,False
26,5,0.9390243902439024,0.6097560975609756,0.7317073170731707,0.8170731707317073,0.7743902439024389,1.2125984251968505,0.17932483834686322,5,False
27,-1,0.8625,0.7375,0.9125,0.725,0.8093750000000001,1.1274131274131274,0.11444908146932153,0,False
27,4,0.8414634146341463,0.7926829268292683,0.8902439024390244,0.8170731707317073,0.8353658536585366,1.0656934306569343,0.049863507376932355,15,False
27,1,0.8117647058823529,0.8117647058823529,0.8588235294117647,0.8235294117647058,0.8264705882352941,1.0391459074733096,0.026946184321709452,22,False
27,5,0.8625,0.7875,0.9125,0.7375,0.825,1.1060606060606062,0.09421595003120015,5,False
27,4,0.8023255813953488,0.8023255813953488,0.9186046511627907,0.7674418604651163,0.8226744186046512,1.11660777385159,0.08026725577102857,24,False
27,4,0.8414634146341463,0.7926829268292683,0.8902439024390244,0.8170731707317073,0.8353658536585366,1.0656934306569343,0.049863507376932355,15,False
28,-1,0.85,0.7166666666666667,0.8666666666666667,0.75,0.7958333333333334,1.0890052356020943,0.09267656577557942,0,False
28,5,0.7391304347826086,0.7391304347826086,0.8985507246376812,0.6521739130434783,0.7572463768115942,1.186602870813397,0.13566934812208445,18,False
28,3,0.7611940298507462,0.7313432835820896,0.8955223880597015,0.6716417910447762,0.7649253731343283,1.1707317073170733,0.12379100039462947,14,False
28,4,0.8225806451612904,0.7580645161290323,0.8387096774193549,0.7580645161290323,0.7943548387096775,1.0558375634517767,0.05340011451119969,6,False
28,3,0.8450704225352113,0.6056338028169014,0.9014084507042254,0.6338028169014085,0.7464788732394366,1.2075471698113207,0.19908417347603036,21,False
28,0,0.796875,0.71875,0.890625,0.703125,0.77734375,1.1457286432160805,0.11055276381909548,8,False
28,5,0.7183098591549296,0.7464788732394366,0.9014084507042254,0.6338028169014085,0.75,1.2018779342723005,0.14895779698642622,22,False
29,-1,0.7592592592592593,0.7222222222222222,0.8703703703703703,0.6666666666666666,0.7546296296296295,1.1533742331288344,0.1140070336586205,0,False
29,2,0.8225806451612904,0.6290322580645161,0.7580645161290323,0.7580645161290323,0.7419354838709677,1.108695652173913,0.10941789036624278,21,False
29,0,0.8333333333333334,0.7222222222222222,0.8703703703703703,0.7037037037037037,0.7824074074074074,1.1124260355029585,0.10474097078778503,6,False
29,3,0.7719298245614035,0.6842105263157895,0.8245614035087719,0.7368421052631579,0.7543859649122807,1.0930232558139534,0.07829073595629517,9,False
29,2,0.8035714285714286,0.6964285714285714,0.8392857142857143,0.7321428571428571,0.7678571428571429,1.0930232558139534,0.08491822596979323,9,False
29,3,0.7894736842105263,0.6842105263157895,0.8245614035087719,0.7368421052631579,0.7587719298245614,1.0867052023121386,0.08092485549132947,10,False
30,-1,0.7021276595744681,0.7021276595744681,0.851063829787234,0.6595744680851063,0.7287234042553191,1.1678832116788322,0.11525760858712422,0,False
30,2,0.6226415094339622,0.7735849056603774,0.8679245283018868,0.6415094339622641,0.7264150943396227,1.1948051948051948,0.1594108453638266,17,False
30,2,0.7735849056603774,0.6226415094339622,0.8679245283018868,0.6415094339622641,0.7264150943396227,1.1948051948051948,0.1594108453638266,17,False
30,3,0.6226415094339622,0.7358490566037735,0.8679245283018868,0.6226415094339622,0.7122641509433962,1.218543046357616,0.1638320116139468,14,False
30,2,0.6923076923076923,0.6346153846153846,0.7692307692307693,0.7115384615384616,0.701923076923077,1.095890410958904,0.07908907797118166,9,False
30,3,0.7547169811320755,0.6226415094339622,0.8679245283018868,0.660377358490566,0.7264150943396227,1.1948051948051948,0.15070904922536116,17,False
31,-1,0.875,0.625,0.875,0.7321428571428571,0.7767857142857143,1.1264367816091954,0.15647952380584013,0,False
31,1,0.8032786885245902,0.6721311475409836,0.8360655737704918,0.7540983606557377,0.7663934426229507,1.090909090909091,0.09303378503172831,13,False
31,1,0.8032786885245902,0.6721311475409836,0.8360655737704918,0.7540983606557377,0.7663934426229507,1.090909090909091,0.09303378503172831,13,False
31,1,0.8032786885245902,0.6721311475409836,0.8360655737704918,0.7540983606557377,0.7663934426229507,1.090909090909091,0.09303378503172831,13,False
31,1,0.8032786885245902,0.6721311475409836,0.8360655737704918,0.7540983606557377,0.7663934426229507,1.090909090909091,0.09303378503172831,13,False
32,-1,0.921875,0.609375,0.84375,0.765625,0.78515625,1.1741293532338308,0.16993284852337642,0,False
32,4,0.8676470588235294,0.6176470588235294,0.8970588235294118,0.7205882352941176,0.7757352941176471,1.1563981042654028,0.16840768368071315,10,False
32,2,0.8428571428571429,0.6714285714285714,0.8571428571428571,0.7857142857142857,0.7892857142857143,1.085972850678733,0.10695081690036705,20,False
32,5,0.8805970149253731,0.6716417910447762,0.8955223880597015,0.7313432835820896,0.7947761194029851,1.1267605633802817,0.1391657845096445,12,False
32,4,0.8428571428571429,0.6428571428571429,0.8285714285714286,0.7857142857142857,0.775,1.087557603686636,0.11790992972286012,16,False
32,3,0.9420289855072463,0.5652173913043478,0.855072463768116,0.7101449275362319,0.7681159420289855,1.2264150943396226,0.21567834213185216,11,False
32,0,0.8939393939393939,0.6515151515151515,0.8181818181818182,0.7727272727272727,0.7840909090909092,1.1400966183574879,0.12950704839216168,6,False
33,-1,0.8181818181818182,0.6,0.8727272727272727,0.6545454545454545,0.7363636363636363,1.1851851851851851,0.1763315661368605,0,False
33,3,0.7627118644067796,0.7288135593220338,0.8135593220338984,0.7457627118644068,0.7627118644067796,1.0666666666666669,0.0480054866548731,18,False
33,0,0.7142857142857143,0.6825396825396826,0.8888888888888888,0.5714285714285714,0.7142857142857142,1.2444444444444445,0.1841452280689786,18,False
33,4,0.8035714285714286,0.6428571428571429,0.8571428571428571,0.7321428571428571,0.7589285714285715,1.1294117647058821,0.12226240994603835,8,False
33,0,0.7894736842105263,0.6491228070175439,0.8771929824561403,0.631578947368421,0.736842105263158,1.1904761904761902,0.1591264893314557,6,False
33,4,0.8035714285714286,0.6607142857142857,0.8571428571428571,0.7321428571428571,0.7633928571428572,1.1228070175438596,0.11197977868495182,9,False
