Week,Timestep,MU,RBM,RSDU,Total extended time,Rescheduling,Original _ extended,Ori-timestep
117,-0.963540336,0.79296875,1.103448276,0.068965517,-0.700662659,FALSE,22,11
117,0.409607387,0.778571429,1.082568807,0.075653314,0.061063238,FALSE,37,35
117,0.466821876,0.807142857,1.115044248,0.07849047,0.46731705,FALSE,45,36
117,0.524036364,0.828571429,1.086206897,0.066029456,0.772007409,FALSE,51,37
117,1.553897157,0.798611111,1.130434783,0.086956522,0.670443956,TRUE,49,55
117,1.668326134,0.834415584,1.089494163,0.079742808,2.041550571,FALSE,76,57
118,-1.59289971,0.741803279,1.193370166,0.165745856,-1.41160683,FALSE,8,0
118,-0.849111359,0.799180328,1.107692308,0.079224822,-0.700662659,FALSE,22,13
118,-0.734682382,0.794776119,1.126760563,0.099813576,0.213408417,FALSE,40,15
118,-0.505824429,0.815217391,1.084444444,0.05691666,0.822789135,FALSE,52,19
118,1.496682669,0.797297297,1.13559322,0.095878886,1.381388127,FALSE,63,54
119,-0.563038917,0.775862069,1.133333333,0.130840902,-1.513170283,FALSE,6,18
119,-0.048108521,0.793103448,1.108695652,0.103498963,-1.310043377,FALSE,10,27
119,0.981752272,0.778225806,1.056994819,0.04595556,-0.853007839,FALSE,19,45
119,1.153395738,0.807692308,1.085714286,0.070416105,0.010281512,FALSE,36,48
120,-1.59289971,0.805970149,1.111111111,0.105842149,-0.446754027,FALSE,27,0
120,-1.306827267,0.804347826,1.117117117,0.091283388,-0.142063668,FALSE,33,5
120,-0.849111359,0.826086957,1.087719298,0.062439054,0.162626691,FALSE,39,13
120,0.237963922,0.733108108,1.271889401,0.235759816,-0.3959723,TRUE,28,32
120,0.581250853,0.831168831,1.09375,0.101261573,1.584515033,FALSE,67,38
120,0.810108807,0.75617284,1.257142857,0.224006902,1.025916041,TRUE,56,42
120,1.611111646,0.774691358,1.227091633,0.204239133,1.3306064,TRUE,62,56
121,-0.505824429,0.782894737,1.159663866,0.13550013,-1.005353018,FALSE,16,19
121,0.810108807,0.842105263,1.078125,0.065052062,-0.091281941,FALSE,34,42
121,1.096181249,0.838607595,1.041509434,0.033469521,0.365753597,FALSE,43,47
121,1.210610226,0.847560976,1.079136691,0.063808799,1.025916041,FALSE,56,49
121,1.782755111,0.844117647,1.045296167,0.030903913,1.48295158,FALSE,65,59
121,1.897184088,0.839673913,1.048543689,0.058252427,2.600149562,FALSE,87,61
121,1.954398576,0.857526882,1.078369906,0.060893635,3.107966827,FALSE,97,62
122,-1.249612779,0.765384615,1.165829146,0.161951517,-1.360825104,FALSE,9,6
122,-1.19239829,0.791666667,1.110047847,0.107557992,-0.853007839,FALSE,19,7
122,0.237963922,0.810606061,1.102803738,0.102945244,-0.599099206,TRUE,24,32
122,0.352392899,0.809027778,1.115879828,0.080978379,0.365753597,TRUE,43,34
122,1.782755111,0.821428571,1.106719368,0.098629604,1.381388127,TRUE,63,59
123,-1.364041756,0.74137931,1.093023256,0.1004766,-1.106916471,FALSE,14,4
123,-0.105323009,0.75862069,1.113636364,0.094621182,-0.903789565,FALSE,18,26
123,0.524036364,0.7578125,1.175257732,0.127657564,0.010281512,FALSE,36,37
123,0.638465341,0.7734375,1.151515152,0.106260834,0.213408417,FALSE,40,39
123,0.867323295,0.771428571,1.055555556,0.06415003,1.127479494,FALSE,58,43
124,-1.535685221,0.75,1.052631579,0.039949126,-1.056134745,FALSE,15,1
124,0.810108807,0.779166667,1.069518717,0.070674608,-0.243627121,FALSE,31,42
124,0.924537784,0.797619048,1.114427861,0.091014413,0.46731705,FALSE,45,44
124,1.038966761,0.803030303,1.075471698,0.05336655,1.025916041,FALSE,56,46
124,1.096181249,0.807142857,1.115044248,0.097479125,1.736860212,FALSE,70,47
124,1.153395738,0.8125,1.042735043,0.032732551,2.143114024,FALSE,78,48
124,1.267824715,0.840277778,1.074380165,0.056457029,2.549367836,FALSE,86,50
125,-1.535685221,0.77016129,1.151832461,0.152343126,-1.462388557,FALSE,7,1
125,-1.421256244,0.796875,1.078431373,0.07159772,-0.802226112,FALSE,20,3
125,0.180749433,0.791044776,1.132075472,0.096207915,-0.3959723,FALSE,28,31
125,0.752894318,0.805970149,1.111111111,0.07856742,-0.192845394,FALSE,32,41
125,0.867323295,0.804054054,1.12605042,0.111060099,0.924352588,FALSE,54,43
125,1.096181249,0.794871795,1.14516129,0.110182266,1.432169853,FALSE,64,47
126,-0.963540336,0.78125,1.24,0.20848661,-1.462388557,TRUE,7,11
126,-0.734682382,0.796428571,1.130044843,0.100805473,-0.294408847,FALSE,30,15
126,-0.44860994,0.827464789,1.089361702,0.065739746,0.31497187,FALSE,42,20
126,-0.219751986,0.825342466,1.095435685,0.075908286,0.619662229,FALSE,48,24
126,0.180749433,0.808441558,1.124497992,0.099351943,1.025916041,FALSE,56,31
127,-1.59289971,0.783333333,1.042553191,0.049136193,-1.310043377,FALSE,10,0
127,-1.306827267,0.765625,1.081632653,0.066652782,-0.903789565,FALSE,18,5
127,-0.734682382,0.757352941,1.029126214,0.037181635,-0.3959723,FALSE,28,15
127,-0.677467894,0.736486486,1.082568807,0.081370854,0.213408417,FALSE,40,16
127,0.123534945,0.773648649,1.030567686,0.041273499,0.772007409,FALSE,51,30
127,0.581250853,0.753125,1.078838174,0.080601949,1.381388127,FALSE,63,38
127,1.382253692,0.75304878,1.085020243,0.089068826,1.686078485,FALSE,69,52
128,-0.162537498,0.765625,1.12244898,0.145266371,-1.360825104,FALSE,9,25
128,0.638465341,0.773076923,1.154228856,0.146576317,-1.106916471,FALSE,14,39
128,0.69567983,0.793478261,1.132420091,0.094760319,-0.192845394,FALSE,32,40
128,1.496682669,0.816901408,1.103448276,0.073148977,0.46731705,FALSE,45,54
129,-1.306827267,0.756849315,1.194570136,0.195148042,-1.310043377,FALSE,10,5
129,-0.734682382,0.776315789,1.06779661,0.073228708,-0.54831748,FALSE,25,15
129,-0.563038917,0.775641026,1.041322314,0.049586777,-0.243627121,FALSE,31,18
129,-0.334180963,0.775,1.048387097,0.041644982,0.061063238,FALSE,37,22
130,-1.421256244,0.77027027,1.140350877,0.131286224,-1.157698198,FALSE,13,3
130,-1.306827267,0.75625,1.074380165,0.086940682,-0.446754027,FALSE,27,5
130,-0.563038917,0.775,1.048387097,0.055872607,-0.142063668,FALSE,33,18
130,0.69567983,0.80625,1.007751938,0.015503876,0.365753597,FALSE,43,40
130,2.126042042,0.834375,1.048689139,0.035399368,0.822789135,FALSE,52,65
131,-1.19239829,0.765625,1.163265306,0.115446005,-0.903789565,FALSE,18,7
131,-0.906325848,0.784615385,1.098039216,0.066009836,-0.497535753,FALSE,26,12
131,-0.849111359,0.771126761,1.168949772,0.121498947,0.264190144,FALSE,41,13
131,-0.791896871,0.777777778,1.089285714,0.089878981,0.518098776,FALSE,46,14
131,0.009105968,0.787671233,1.147826087,0.102888344,0.822789135,FALSE,52,28
131,0.581250853,0.786666667,1.152542373,0.118239828,1.127479494,FALSE,58,38
131,0.810108807,0.801948052,1.052631579,0.04048583,1.686078485,FALSE,69,42
132,-0.44860994,0.786290323,1.066666667,0.048469904,-1.513170283,FALSE,6,20
132,-0.162537498,0.788461538,1.131707317,0.093407523,-1.005353018,FALSE,16,25
132,0.409607387,0.79296875,1.064039409,0.04655976,-1.106916471,TRUE,14,35
132,1.210610226,0.8,1.125,0.085017005,-0.040500215,FALSE,35,49
132,1.553897157,0.815068493,1.075630252,0.065092157,0.670443956,FALSE,49,55
133,-0.963540336,0.808441558,1.172690763,0.144503923,-1.513170283,FALSE,6,11
133,-0.849111359,0.792168675,1.155893536,0.15479224,-0.802226112,FALSE,20,13
133,-0.334180963,0.786931818,1.054151625,0.062806201,-0.091281941,FALSE,34,22
133,0.180749433,0.835227273,1.020408163,0.013605442,0.772007409,FALSE,51,31
133,1.153395738,0.819148936,1.051948052,0.047421866,1.48295158,FALSE,65,48
134,-1.535685221,0.759493671,1.116666667,0.11785113,-1.056134745,FALSE,15,1
134,-0.734682382,0.772151899,1.098360656,0.099267225,-0.853007839,FALSE,19,15
134,0.69567983,0.838607595,1.071698113,0.054248701,0.213408417,FALSE,40,40
134,0.810108807,0.810344828,1.134751773,0.098613019,1.076697768,FALSE,57,42
134,0.981752272,0.803370787,1.146853147,0.111010545,1.279824674,FALSE,61,45
135,0.981752272,0.806962025,1.066666667,0.046840452,-1.056134745,FALSE,15,45
135,1.382253692,0.829268293,1.088235294,0.078737149,-0.192845394,FALSE,32,52
135,1.668326134,0.827380952,1.107913669,0.085930326,0.111844964,FALSE,38,57
135,1.954398576,0.834302326,1.073170732,0.052612087,0.568880503,FALSE,47,62
136,0.066320456,0.817901235,1.162264151,0.169601548,-1.259261651,FALSE,11,29
136,0.352392899,0.830246914,1.144981413,0.150851824,-1.056134745,FALSE,15,34
136,1.611111646,0.807471264,1.096085409,0.095401989,-0.446754027,FALSE,27,56
136,2.58375795,0.833333333,1.062068966,0.0661494,0.010281512,FALSE,36,73
136,2.984259369,0.818681319,1.087248322,0.083825476,0.416535323,FALSE,44,80
137,-1.59289971,0.801470588,1.19266055,0.188017445,-1.614733736,FALSE,4,0
137,-0.734682382,0.823529412,1.160714286,0.158382556,-1.310043377,FALSE,10,15
137,0.123534945,0.821428571,1.130434783,0.134337742,-1.005353018,FALSE,16,30
137,0.581250853,0.799342105,1.069958848,0.069024667,-0.345190574,FALSE,29,38
137,0.867323295,0.821428571,1.106719368,0.087909498,0.162626691,FALSE,39,43
137,1.611111646,0.846875,1.062730627,0.050235124,1.076697768,FALSE,57,56
137,2.18325653,0.838414634,1.047272727,0.034369568,1.279824674,FALSE,61,66
138,-1.59289971,0.793918919,1.106382979,0.098640219,-1.513170283,FALSE,6,0
138,-0.391395452,0.837837838,1.080645161,0.076789553,-0.853007839,FALSE,19,21
138,0.638465341,0.813291139,1.120622568,0.089296573,-0.3959723,FALSE,28,39
138,1.496682669,0.832278481,1.095057034,0.069558544,-0.091281941,FALSE,34,54
138,2.068827553,0.830357143,1.046594982,0.051526544,0.721225682,FALSE,50,64
138,2.354899996,0.850574713,1.081081081,0.061433251,1.584515033,FALSE,67,69
139,-1.020754825,0.818181818,1.180555556,0.178225709,-1.665515462,FALSE,3,10
139,-0.791896871,0.835227273,1.156462585,0.149247008,-1.360825104,FALSE,9,14
139,1.096181249,0.846774194,1.079365079,0.075035335,-0.294408847,FALSE,30,47
139,1.897184088,0.861979167,1.075528701,0.062696404,0.518098776,FALSE,46,61
139,1.954398576,0.854591837,1.086567164,0.067103344,0.721225682,FALSE,50,62
139,2.812615904,0.880102041,1.055072464,0.043767156,1.229042947,FALSE,60,77
140,-1.135183802,0.798780488,1.175572519,0.150364241,-1.513170283,FALSE,6,8
140,-0.219751986,0.826219512,1.136531365,0.122532934,-1.056134745,FALSE,15,24
140,-0.162537498,0.804347826,1.148648649,0.11780808,0.213408417,FALSE,40,25
140,1.325039203,0.803191489,1.152317881,0.115214025,0.518098776,FALSE,46,51
141,-0.44860994,0.787162162,1.115879828,0.098494503,-1.106916471,FALSE,14,20
141,-0.048108521,0.824324324,1.06557377,0.080311139,-0.54831748,FALSE,25,27
141,0.009105968,0.814102564,1.023622047,0.030155184,-0.040500215,FALSE,35,28
141,0.638465341,0.80625,1.007751938,0.015503876,0.162626691,FALSE,39,39
141,0.867323295,0.825,1.015151515,0.017495463,0.46731705,FALSE,45,43
141,0.924537784,0.834337349,1.068592058,0.071110887,1.127479494,FALSE,58,44
141,1.725540623,0.848837209,1.02739726,0.022369769,1.889205391,FALSE,73,58
142,-1.59289971,0.78358209,1.047619048,0.050395263,-1.513170283,FALSE,6,0
142,-0.334180963,0.795138889,1.135371179,0.097122721,-0.54831748,FALSE,25,22
142,0.409607387,0.818493151,1.087866109,0.060150233,-0.040500215,FALSE,35,35
142,0.810108807,0.827702703,1.093877551,0.075849577,0.264190144,TRUE,41,42
142,1.038966761,0.834337349,1.097472924,0.064981949,1.889205391,FALSE,73,46
142,1.496682669,0.824712644,1.114982578,0.08619733,2.397022656,FALSE,83,54
142,1.553897157,0.843373494,1.085714286,0.058321184,2.041550571,TRUE,76,55
143,-1.135183802,0.757692308,1.177664975,0.172588832,-1.208479924,FALSE,12,8
143,-0.734682382,0.80078125,1.112195122,0.110807968,-0.802226112,FALSE,20,15
143,0.066320456,0.8,1.089285714,0.061858957,0.162626691,FALSE,39,29
143,0.29517841,0.809210526,1.089430894,0.100673039,1.279824674,FALSE,61,33
143,0.409607387,0.799382716,1.142857143,0.102734631,1.939987118,FALSE,74,35
143,0.867323295,0.830246914,1.100371747,0.066914498,2.447804383,FALSE,84,43
143,1.553897157,0.811728395,1.125475285,0.0972869,2.143114024,TRUE,78,55
144,-0.849111359,0.783333333,1.127659574,0.147408579,-1.310043377,FALSE,10,13
144,-0.162537498,0.78125,1.06,0.076594169,-0.700662659,FALSE,22,25
144,0.924537784,0.786231884,1.142857143,0.101382488,0.162626691,FALSE,39,44
144,1.267824715,0.802083333,1.073593074,0.065366532,0.873570862,FALSE,53,50
144,1.553897157,0.822916667,1.080168776,0.055764353,1.178261221,FALSE,59,55
145,0.066320456,0.796052632,1.074380165,0.086940682,-1.310043377,FALSE,10,29
145,0.581250853,0.815789474,1.048387097,0.061769491,-1.005353018,FALSE,16,38
145,2.068827553,0.831168831,1.09375,0.071032196,-0.599099206,FALSE,24,64
145,2.297685507,0.807926829,1.056603774,0.045072888,-0.142063668,FALSE,33,68
145,2.469328973,0.829268293,1.102941176,0.068976702,0.213408417,FALSE,40,71
146,-1.19239829,0.810240964,1.130111524,0.141784731,-0.802226112,FALSE,20,7
146,-1.135183802,0.826470588,1.110320285,0.104846405,-0.192845394,FALSE,32,8
146,-0.963540336,0.826704545,1.030927835,0.036150593,0.31497187,FALSE,42,11
146,0.066320456,0.855113636,1.063122924,0.043907481,0.822789135,FALSE,52,29
146,2.126042042,0.841397849,1.099041534,0.073320189,1.432169853,FALSE,64,65
147,-0.563038917,0.813291139,1.120622568,0.140005746,-1.360825104,FALSE,9,18
147,1.839969599,0.81547619,1.051094891,0.065828464,-0.497535753,FALSE,26,60
147,2.068827553,0.842261905,1.088339223,0.065664829,-0.040500215,FALSE,35,64
147,2.58375795,0.836111111,1.089700997,0.063616419,0.873570862,FALSE,53,73
148,-1.478470733,0.8,1.083333333,0.106284036,-0.751444386,FALSE,21,2
148,-1.364041756,0.811688312,1.12,0.103279556,-0.243627121,FALSE,31,4
148,-1.020754825,0.802469136,1.138461538,0.098108341,0.264190144,FALSE,41,10
148,0.29517841,0.831168831,1.09375,0.089304314,0.061063238,TRUE,37,33
148,1.325039203,0.834337349,1.097472924,0.076751955,1.127479494,FALSE,58,51
149,-1.364041756,0.833333333,1.081481481,0.076980036,-1.310043377,FALSE,10,4
149,-1.19239829,0.825581395,1.112676056,0.089078244,-0.599099206,FALSE,24,7
149,-0.620253405,0.841666667,1.056105611,0.039420182,0.365753597,FALSE,43,17
149,0.009105968,0.826530612,1.12345679,0.10475656,1.432169853,FALSE,64,28
150,-0.391395452,0.805232558,1.083032491,0.085328991,-1.208479924,FALSE,12,21
150,-0.048108521,0.847058824,1.055555556,0.058925565,-0.649880933,FALSE,23,27
150,1.43946818,0.84375,1.090909091,0.06722774,-0.192845394,FALSE,32,53
150,2.240471019,0.846153846,1.038961039,0.028055155,0.365753597,FALSE,43,67
151,-0.791896871,0.820895522,1.090909091,0.064709565,-0.700662659,FALSE,22,14
151,-0.162537498,0.794520548,1.034482759,0.037245636,-0.091281941,FALSE,34,25
151,0.981752272,0.826666667,1.096774194,0.073323558,0.721225682,FALSE,50,45
151,1.897184088,0.794117647,1.037037037,0.046061131,1.838423665,FALSE,72,61
152,-1.535685221,0.77739726,1.162995595,0.169245575,-1.208479924,FALSE,12,1
152,-0.906325848,0.796428571,1.165919283,0.169140151,-1.41160683,TRUE,8,12
152,0.123534945,0.824324324,1.098360656,0.084655374,-0.345190574,FALSE,29,30
152,0.29517841,0.818181818,1.111111111,0.080936818,0.061063238,FALSE,37,33
152,0.867323295,0.805882353,1.03649635,0.053968547,1.178261221,FALSE,59,43
152,1.153395738,0.85,1.079584775,0.05463769,1.939987118,FALSE,74,48
153,-1.020754825,0.810897436,1.122529644,0.131883992,-0.700662659,FALSE,22,10
153,-0.963540336,0.787790698,1.166051661,0.12371258,0.213408417,FALSE,40,11
153,-0.563038917,0.837209302,1.097222222,0.066124337,1.076697768,FALSE,57,18
153,-0.219751986,0.848837209,1.082191781,0.059184847,1.279824674,FALSE,61,24
153,0.981752272,0.840909091,1.067567568,0.056261243,1.48295158,FALSE,65,45
153,1.43946818,0.838888889,1.046357616,0.033332602,1.787641938,FALSE,71,53
154,-1.364041756,0.78125,1.236363636,0.20651643,-1.614733736,FALSE,4,4
154,-1.249612779,0.8125,1.188811189,0.172997439,-1.056134745,FALSE,15,6
154,0.752894318,0.804347826,1.148648649,0.135135135,-0.54831748,FALSE,25,41
154,1.382253692,0.828804348,1.114754098,0.108873525,-0.091281941,FALSE,34,52
155,-1.249612779,0.831081081,1.154471545,0.157927396,-0.954571292,FALSE,17,6
155,-1.19239829,0.825,1.106060606,0.122468239,-0.040500215,FALSE,35,7
155,-0.734682382,0.823170732,1.081481481,0.091724324,0.264190144,FALSE,41,15
155,-0.391395452,0.806179775,1.142857143,0.098797539,1.127479494,FALSE,58,21
155,0.066320456,0.845505618,1.089700997,0.063616419,1.838423665,FALSE,72,29
155,1.325039203,0.836842105,1.06918239,0.075820299,2.701713015,FALSE,89,51
155,2.58375795,0.835051546,1.049382716,0.05237828,3.006403374,FALSE,95,73
156,-1.59289971,0.788732394,1.142857143,0.121113035,-0.903789565,FALSE,18,0
156,0.237963922,0.800675676,1.080168776,0.0622035,-0.243627121,FALSE,31,32
156,0.29517841,0.814935065,1.115537849,0.082679322,0.46731705,FALSE,45,33
156,0.867323295,0.836538462,1.072796935,0.079511532,0.975134315,FALSE,55,43
156,0.981752272,0.828313253,1.105454545,0.079113546,1.686078485,FALSE,69,45
156,1.496682669,0.860119048,1.051903114,0.052247989,2.397022656,FALSE,83,54
157,-0.563038917,0.791139241,1.152,0.150377303,-1.157698198,FALSE,13,18
157,-0.334180963,0.83125,1.097744361,0.08282061,-0.345190574,FALSE,29,22
157,-0.162537498,0.829411765,1.106382979,0.07370429,0.46731705,FALSE,45,25
157,1.096181249,0.837078652,1.046979866,0.054247676,1.279824674,FALSE,61,47
158,-0.791896871,0.79009434,1.182089552,0.214787131,-1.259261651,FALSE,11,14
158,2.011613065,0.818396226,1.141210375,0.16846675,-0.649880933,FALSE,23,63
158,2.58375795,0.844339623,1.106145251,0.13077877,-0.091281941,FALSE,34,73
158,3.613618743,0.834821429,1.122994652,0.116670718,0.721225682,FALSE,50,91
159,0.29517841,0.677419355,1.392857143,0.322089268,-1.614733736,FALSE,4,33
159,0.867323295,0.703629032,1.340974212,0.276084572,-0.954571292,FALSE,17,43
159,3.384760789,0.721774194,1.30726257,0.247076474,-0.497535753,FALSE,26,87
159,4.300192604,0.73015873,1.27173913,0.211700886,0.010281512,FALSE,36,103
160,0.352392899,0.781976744,1.17472119,0.157543644,-1.259261651,FALSE,11,34
160,0.581250853,0.813953488,1.128571429,0.110656667,-0.700662659,FALSE,22,38
160,0.638465341,0.86627907,1.060402685,0.045847654,0.213408417,FALSE,40,39
160,0.867323295,0.842391304,1.019354839,0.024707796,0.822789135,FALSE,52,43
160,2.58375795,0.860526316,1.076452599,0.059403883,1.686078485,FALSE,69,73
161,-1.135183802,0.819767442,1.120567376,0.135805264,-0.649880933,FALSE,23,8
161,-1.020754825,0.828651685,1.111864407,0.115784754,0.010281512,FALSE,36,10
161,-0.963540336,0.832446809,1.073482428,0.068721047,0.924352588,FALSE,54,11
161,-0.849111359,0.831632653,1.116564417,0.078565942,1.584515033,FALSE,67,13
161,0.352392899,0.85,1.070588235,0.057635053,2.295459203,FALSE,81,34
161,0.581250853,0.86,1.081395349,0.067133752,2.498586109,FALSE,85,38
161,0.752894318,0.852941176,1.091954023,0.062253168,2.701713015,TRUE,89,41
162,-1.364041756,0.823033708,1.160409556,0.168450002,-1.106916471,FALSE,14,4
162,-0.849111359,0.848314607,1.125827815,0.132670898,-0.649880933,FALSE,23,13
162,-0.734682382,0.824742268,1.125,0.111336577,0.264190144,FALSE,41,15
162,0.924537784,0.853092784,1.087613293,0.071408249,0.822789135,FALSE,52,44
162,1.038966761,0.8525,1.055718475,0.043232345,1.3306064,FALSE,62,46
162,2.927044881,0.842857143,1.107344633,0.072937539,1.990768844,FALSE,75,79
163,-1.59289971,0.790697674,1.161764706,0.192865839,-1.208479924,FALSE,12,0
163,-1.19239829,0.83045977,1.107266436,0.12450338,-0.345190574,FALSE,29,7
163,-0.734682382,0.834269663,1.063973064,0.070733788,0.061063238,FALSE,37,15
163,-0.677467894,0.838709677,1.102564103,0.076207498,0.822789135,FALSE,52,16
163,1.210610226,0.847368421,1.068322981,0.048111594,1.3306064,FALSE,62,49
163,1.611111646,0.840206186,1.055214724,0.040694783,1.533733306,FALSE,66,56
163,2.812615904,0.865979381,1.071428571,0.055838283,2.041550571,FALSE,76,77
164,0.466821876,0.791666667,1.164912281,0.179142194,-1.005353018,FALSE,16,36
164,0.924537784,0.788461538,1.128919861,0.121168886,-0.903789565,FALSE,18,44
164,1.210610226,0.824175824,1.08,0.077746025,-0.243627121,FALSE,31,49
164,2.068827553,0.829787234,1.115384615,0.09479091,0.365753597,FALSE,43,64
164,2.698186927,0.853723404,1.08411215,0.062201367,0.822789135,FALSE,52,75
164,3.098688346,0.856770833,1.05775076,0.038924767,1.229042947,FALSE,60,82
165,-0.334180963,0.739583333,1.273239437,0.225797682,-1.005353018,FALSE,16,22
165,-0.162537498,0.732142857,1.2899729,0.236068095,-0.294408847,FALSE,30,25
165,1.325039203,0.751984127,1.255936675,0.202897628,0.213408417,FALSE,40,51
165,1.839969599,0.765873016,1.233160622,0.186432522,0.568880503,FALSE,47,60
165,2.240471019,0.785714286,1.202020202,0.165771497,1.076697768,FALSE,57,67
165,5.101195443,0.80952381,1.166666667,0.132262133,1.686078485,FALSE,69,117
166,-1.077969313,0.8125,1.141025641,0.122970039,-1.157698198,FALSE,13,9
166,-0.734682382,0.809895833,1.144694534,0.141430373,-1.208479924,TRUE,12,15
166,1.382253692,0.829326923,1.124637681,0.086439688,0.518098776,FALSE,46,52
166,1.839969599,0.830188679,1.113636364,0.07927443,0.873570862,FALSE,53,60
166,2.240471019,0.830275229,1.127071823,0.099037419,1.381388127,FALSE,63,67
166,3.556404254,0.841981132,1.109243697,0.091655583,1.127479494,TRUE,58,90
166,3.72804772,0.856132075,1.090909091,0.093663912,1.432169853,TRUE,64,93
167,1.153395738,0.796666667,1.154811715,0.1697872,-1.360825104,FALSE,9,48
167,1.267824715,0.84,1.095238095,0.1028689,-0.700662659,FALSE,22,50
167,1.725540623,0.817901235,1.041509434,0.046727486,-0.040500215,FALSE,35,58
167,2.469328973,0.81626506,1.077490775,0.066420664,0.264190144,FALSE,41,71
168,-0.334180963,0.764204545,1.144981413,0.14588414,-1.513170283,FALSE,6,22
168,0.524036364,0.758333333,1.128205128,0.138162102,-1.310043377,FALSE,10,37
168,0.981752272,0.747340426,1.12455516,0.129098627,-0.903789565,FALSE,18,45
168,2.240471019,0.784574468,1.071186441,0.069470853,-0.192845394,FALSE,32,67
168,2.755401415,0.775510204,1.092105263,0.069625035,0.264190144,FALSE,41,76
169,-1.135183802,0.795212766,1.163879599,0.18993986,-0.903789565,FALSE,18,8
169,-0.276966475,0.840425532,1.101265823,0.118744703,-0.040500215,FALSE,35,23
169,-0.048108521,0.839108911,1.026548673,0.0455718,1.127479494,FALSE,58,27
169,0.352392899,0.837378641,1.020289855,0.025708473,1.432169853,FALSE,64,34
169,1.210610226,0.837264151,1.115492958,0.088422591,1.939987118,FALSE,74,49
169,1.382253692,0.829545455,1.128767123,0.108993817,2.447804383,FALSE,84,52
169,3.499189766,0.831081081,1.040650407,0.040920512,2.650931289,FALSE,88,89
170,0.237963922,0.773809524,1.184615385,0.186316945,-0.751444386,FALSE,21,32
170,1.668326134,0.788690476,1.101886792,0.12651362,-0.497535753,FALSE,26,57
170,1.839969599,0.8125,1.084249084,0.114357699,-0.091281941,FALSE,34,60
170,2.297685507,0.814606742,1.131034483,0.09589266,0.772007409,FALSE,51,68
171,-1.306827267,0.824626866,1.104072398,0.102785671,-1.513170283,FALSE,6,5
171,-1.020754825,0.825,1.090909091,0.088718188,-1.005353018,FALSE,16,10
171,0.123534945,0.816666667,1.028571429,0.020543767,-0.294408847,FALSE,30,30
171,1.553897157,0.793209877,1.042801556,0.042860471,0.31497187,FALSE,42,55
171,1.782755111,0.848765432,1.061818182,0.045028305,1.229042947,FALSE,60,59
171,2.18325653,0.856707317,1.067615658,0.053735476,1.533733306,FALSE,66,66
172,-0.563038917,0.821428571,1.130434783,0.134337742,-1.360825104,FALSE,9,18
172,-0.391395452,0.837837838,1.080645161,0.076789553,-0.446754027,FALSE,27,21
172,-0.334180963,0.8125,1.123076923,0.090582163,0.162626691,FALSE,39,22
172,1.611111646,0.827380952,1.050359712,0.067997347,1.076697768,FALSE,57,56
173,-1.306827267,0.820512821,1.171875,0.17211158,-1.513170283,FALSE,6,5
173,-1.249612779,0.824404762,1.111913357,0.114541555,-0.446754027,FALSE,27,6
173,-0.105323009,0.835227273,1.102040816,0.078157315,0.416535323,FALSE,44,26
173,1.839969599,0.855555556,1.077922078,0.056110309,1.127479494,FALSE,58,60
173,2.18325653,0.838541667,1.031055901,0.031262254,1.838423665,FALSE,72,66
174,-0.677467894,0.806666667,1.173553719,0.169371087,-1.41160683,TRUE,8,16
174,-0.44860994,0.798780488,1.083969466,0.109739739,-0.3959723,FALSE,28,20
174,-0.276966475,0.81097561,1.067669173,0.099369562,-0.192845394,FALSE,32,23
174,-0.048108521,0.835365854,1.094890511,0.087184783,0.213408417,FALSE,40,27
174,2.640972438,0.827380952,1.079136691,0.089084775,0.416535323,FALSE,44,74
175,-0.563038917,0.78030303,1.145631068,0.111544906,-1.360825104,FALSE,9,18
175,-0.44860994,0.8,1.053571429,0.046106945,-0.446754027,FALSE,27,20
175,-0.391395452,0.835714286,1.076923077,0.089913013,0.061063238,FALSE,37,21
175,0.581250853,0.7875,1.158730159,0.118782774,0.975134315,FALSE,55,38
175,1.096181249,0.761363636,1.208955224,0.163499271,1.787641938,FALSE,71,47
175,1.325039203,0.778409091,1.182481752,0.143778946,2.092332297,FALSE,77,51
175,1.725540623,0.803977273,1.144876325,0.110918797,2.549367836,FALSE,86,58
176,-0.219751986,0.813888889,1.187713311,0.200137015,-1.259261651,FALSE,11,24
176,-0.048108521,0.8125,1.163879599,0.180932024,-0.954571292,FALSE,17,27
176,1.267824715,0.826086957,1.144736842,0.15568631,-0.700662659,FALSE,22,50
176,1.325039203,0.842391304,1.122580645,0.128817025,-0.3959723,FALSE,28,51
176,1.496682669,0.852040816,1.089820359,0.079138633,0.822789135,FALSE,52,54
176,2.412114484,0.86,1.058139535,0.048410837,1.3306064,FALSE,62,70
177,-1.59289971,0.839506173,1.132352941,0.130432693,-1.157698198,FALSE,13,0
177,-1.135183802,0.832352941,1.102473498,0.110918797,-0.599099206,FALSE,24,8
177,0.524036364,0.81741573,1.127147766,0.111317577,-0.192845394,FALSE,32,37
177,1.210610226,0.844444444,1.039473684,0.033973538,0.46731705,FALSE,45,49
177,1.611111646,0.838541667,1.105590062,0.0769117,1.381388127,FALSE,63,56
178,-1.19239829,0.796875,1.11372549,0.112661236,-1.310043377,FALSE,10,7
178,-1.020754825,0.788690476,1.071698113,0.064483047,-0.802226112,FALSE,20,10
178,0.237963922,0.818452381,1.047272727,0.048058734,-0.294408847,FALSE,30,32
